Frequency_Hz,Magnitude,Magnitude_dB
0.0559645722436092,1.1137682646568,0.935896781744777
0.0567226171096374,1.11668369119392,0.958603469063922
0.0574909297575119,1.11967724440385,0.981857039561641
0.0582696492652063,1.12275144104486,1.0056724229904
0.0590589165945175,1.12590890818912,1.03006510566888
0.0598588746165817,1.12915238931682,1.05505115689222
0.0606696681377367,1.13248475078812,1.08064725664381
0.0614914439257344,1.13590898871953,1.10687072467792
0.0623243507363085,1.13942823629393,1.13373955104757
0.0631685393401015,1.14304577153576,1.16127242815767
0.064024162549957,1.1467650255857,1.18948878442929
0.0648913752485817,1.15058959151228,1.2184088196678
0.0657703344165813,1.15452323370116,1.24805354223457
0.0666611991608776,1.15856989786646,1.27844480813005
0.0675641307435086,1.16273372173285,1.30960536210439
0.0684792926108206,1.16701904644121,1.34155888092138
0.0694068504230543,1.171430428736,1.37433001891139
0.0703469720843326,1.17597265399789,1.40794445596049
0.0712998277730536,1.18065075019101,1.44242894809484
0.0722655899726965,1.18547000280144,1.47781138083275
0.0732444335030437,1.19043597085041,1.51412082549138
0.0742365355518264,1.19555450407451,1.55138759865073
0.0752420757067985,1.20083176137401,1.58964332499488
0.0762612359882453,1.20627423064081,1.62892100376905
0.0772942008819323,1.21188875008885,1.66925507911202
0.0783411573725003,1.21768253122248,1.71068151454533
0.0794022949773127,1.22366318359236,1.75323787192559
0.0804778057807619,1.22983874150433,1.79696339519289
0.0815678844690394,1.23621769286421,1.84189909927739
0.0826727283653779,1.24280901036127,1.88808786455855
0.0837925374657695,1.24962218521509,1.93557453730609
0.0849275144751697,1.25666726373541,1.98440603657035
0.0860778648441889,1.26395488697233,2.03463146803144
0.0872437968062842,1.27149633376546,2.08630224536274
0.0884255214154519,1.2793035675359,2.13947221971416
0.0896232525844328,1.28738928720451,2.19419781797607
0.0908372071234339,1.29576698266482,2.25053819054447
0.0920676047793746,1.30445099528947,2.30855536937443
0.0933146682756653,1.31345658400649,2.36831443718055
0.0945786233525233,1.3227999975464,2.42988370872229
0.0958596988078367,1.33249855353507,2.49333492519805
0.0971581265385801,1.34257072519072,2.55874346286596
0.0984741415827924,1.35303623647878,2.62618855711198
0.0998079821621225,1.36391616668676,2.6957535432972
0.101159889724952,1.37523306550475,2.76752611583734
0.1025301089901,1.38701107983878,2.84159860709836
0.103918887991125,1.39927609374528,2.91806828783296
0.105326478121219,1.41205588305992,2.99703769103387
0.106753134178717,1.42538028650571,3.07861496124071
0.108199114413219,1.43928139530787,3.16291423150654
0.109664680572337,1.45379376362159,3.25005603040734
0.111150097949077,1.46895464239875,3.34016772165872
0.112655635429861,1.48480423968699,3.43338397908568
0.114181565543202,1.50138601077708,3.52984729986773
0.115728164509032,1.51874698209942,3.62970855914246
0.117295712288708,1.53693811332816,3.73312760918562
0.118884492635684,1.55601470279057,3.84027392647503
0.120494793146882,1.57603684201171,3.9513273099663
0.122126905314746,1.59706992606136,4.06647863382482
0.123781124580013,1.61918522732323,4.18593065762504
0.125457750385185,1.64246054138573,4.30989889657809
0.127157086228743,1.66698091496879,4.43861255359446
0.128879439720077,1.69283946715399,4.57231551380536
0.130625122635175,1.72013831667217,4.71126740038689
0.132394450973054,1.74898962960314,4.85574468792135
0.134187745012967,1.7795168035122,5.00604186577081
0.136005329372376,1.81185580570703,5.16247263858662
0.137847533065713,1.84615668480338,5.32537114352493
0.13971468956394,1.88258527590449,5.49509315313559
0.141607136854909,1.9213251200489,5.67201721806688
0.143525217504549,1.96257961756432,5.85654568304616
0.145469278718871,2.00657443164479,6.04910548077985
0.147439672406821,2.05356015139044,6.25014856828185
0.149436755243984,2.103815210474,6.46015181423589
0.151460888737144,2.15764903508533,6.67961606809017
0.153512439289723,2.21540535759658,6.90906403294951
0.155591778268113,2.27746557246635,7.14903641278304
0.157699282068892,2.34425191608522,7.40008559305643
0.159835332186961,2.41623010415563,7.66276581923403
0.162000315284604,2.49391083119631,7.93761842782482
0.164194623261478,2.57784918592748,8.22515011732685
0.166418653325551,2.6686405039739,8.52580146708792
0.168672808065011,2.76691038102165,8.8399018553302
0.170957495521134,2.87329539119437,9.16760552485937
0.17327312926215,2.98840935590623,9.50880174796979
0.175620128458107,3.11278764424064,9.86298987860223
0.177998917956746,3.24679888909546,10.2291077739918
0.180409928360405,3.3905098766616,10.6053002765663
0.18285359610397,3.54348610537691,10.988614683139
0.185330363533873,3.70450999985238,11.3746154288518
0.187840678988166,3.87120613302422,11.7569259427908
0.190384996877677,4.03958722330825,12.1267397982608
0.192963777768268,4.20358878509263,12.4724044939365
0.195577488464205,4.3547530165426,12.7792705733518
0.198226602092656,4.48233792442475,13.0300918997628
0.200911598189338,4.57419146362868,13.206286781528
0.203632962785319,4.61859941353711,13.2902059215503
0.206391188494998,4.60687268842651,13.2681242125907
0.20918677460528,4.53581817994392,13.1331127473722
0.212020227165952,4.40893085474163,12.8866657567957
0.214892059081287,4.23562008649658,12.5383399836783
0.217802790202892,4.02882910496894,12.1035769171741
0.220752947423808,3.80218487853697,11.6006646060663
0.223743064773884,3.56776669620281,11.0479289439892
0.226773683516452,3.33495900866471,10.4618100039112
0.229845352246299,3.11025845911309,9.85592959856032
0.232958626988977,2.89765003415002,9.24091864123053
0.236114071301448,2.69919591098894,8.62468814665942
0.239312256374104,2.51561613400104,8.01288742859685
0.242553761134158,2.3467645135182,7.40939024863474
0.24583917235044,2.19197962242032,6.81673024887853
0.249169084739615,2.05032592415864,6.23645805831227
0.252544101073835,1.92075052279388,5.66941920134647
0.255964832289852,1.80217999080883,5.11596327016848
0.259431897599607,1.693576795962,4.5760978939128
0.262945924602321,1.59396953293554,4.04960032107102
0.266507549398097,1.50246674150661,3.53609734540877
0.27011741670307,1.41826080258835,3.0351220035452
0.273776179966108,1.34062610307466,2.54615342409793
0.277484501487101,1.26891411253801,2.06864455043411
0.281243052536846,1.20254699988886,1.60204118355342
0.285052513478558,1.14101076528236,1.14579483894572
0.288913573891032,1.08384844938538,0.699371212369085
0.292826932693466,1.03065372472972,0.262255542348341
0.296793298271976,0.98106501641898,-0.166044208438775
0.300813388607829,0.93476020539241,-0.585995693383066
0.304887931407408,0.891451913173241,-0.998041572638783
0.309017664233942,0.850883337425693,-1.40259961817777
0.313203334641015,0.81282459310747,-1.80006329388799
0.317445700307889,0.777069508471065,-2.19080264083432
0.321745529176654,0.743432824842684,-2.57516534763268
0.326103599591241,0.711747751640844,-2.95347792166769
0.330520700438317,0.681863832050708,-3.32604690257171
0.334997631290083,0.653645079284745,-3.69316007781452
0.339535202549016,0.62696834793617,-4.05508767345403
0.344134235594561,0.601721909293036,-4.41208350253055
0.348795562931818,0.577804203489961,-4.76438606029492
0.353520028342238,0.555122744974945,-5.1122195601997
0.358308487036365,0.53359316095261,-5.45579490790126
0.36316180580864,0.513138345250973,-5.79531061281042
0.36808086319431,0.493687712478446,-6.13095363827967
0.373066549628455,0.475176539428638,-6.46290019253233
0.378119767607174,0.457545382491134,-6.7913164630769
0.383241431850952,0.44073956137366,-7.11635929771421
0.38843246947024,0.424708700768571,-7.43817683542199
0.393693820133279,0.40940632273511,-7.75690909044314
0.399026436236195,0.394789483544933,-8.07268849285631
0.404431283075401,0.380818449575512,-8.3856403888005
0.409909339022332,0.367456407554357,-8.69588350337959
0.415461595700545,0.354669205073893,-9.00353036910517
0.421089058165224,0.342425117827225,-9.3086877225574
0.426792745085109,0.330694640471432,-9.61145687176187
0.432573688926894,0.319450298418502,-9.91193403660031
0.438432936142125,0.308666478193432,-10.2102106643989
0.444371547356619,0.298319274292507,-10.506373722671
0.45039059756246,0.288386350728643,-10.8005059708352
0.456491176312593,0.278846815670876,-11.0926862125797
0.462674387918047,0.269681107776179,-11.3829895304111
0.468941351647839,0.260870892978013,-11.6714875037929
0.47529320193158,0.252398970640731,-11.9582484121684
0.481731088564824,0.244249188115286,-12.2433374240476
0.488256176917205,0.236406362841973,-12.5268167732462
0.494869648143387,0.228856211242507,-12.8087459232662
0.501572699396873,0.221585283728355,-13.089181720731
0.508366544046711,0.214580905226508,-13.368178538708
0.515252411897137,0.207831120689214,-13.6457884106839
0.52223154941019,0.201324645111647,-13.922061155893
0.529305219931339,0.195050817632241,-14.1970444966438
0.536474703918179,0.188999559335154,-14.4707841682318
0.543741299172209,0.183161334413961,-14.7433240219839
0.551106321073758,0.177527114390714,-15.0147061219295
0.558571102820096,0.172088345115646,-15.2849708355594
0.56613699566676,0.166836916300404,-15.5541569190913
0.573805369172158,0.161765133362268,-15.8223015976316
0.581577611445485,0.156865691378681,-16.0894406405903
0.589455129397988,0.152131650970969,-16.3556084326771
0.597439348997651,0.14755641595348,-16.6208380407846
0.605531715527311,0.143133712600008,-16.8851612770362
0.613733693846286,0.138857570393282,-17.1486087582596
0.622046768655535,0.134722304135772,-17.411209962124
0.630472444766418,0.130722497311315,-17.6729932801616
0.639012247373094,0.126852986597103,-17.9339860678797
0.647667722328603,0.123108847434642,-18.1942146921502
0.656440436424698,0.119485380576439,-18.4537045760548
0.665331977675456,0.115978099532536,-18.7124802413465
0.674343955604742,0.112582718847636,-18.9705653486793
0.683478001537555,0.109295143145551,-19.2279827357457
0.692735768895331,0.106111456883127,-19.4847544534529
0.702118933495239,0.103027914760717,-19.7409018002579
0.711629193853534,0.100040932740692,-19.9964453547749
0.721268271493015,0.0971470796295332,-20.2514050067584
0.731037911254655,0.0943430691827076,-20.505799986561
0.740939881613446,0.0916257526948349,-20.7596488931564
0.750975974998521,0.0889921120407129,-21.0129697208115
0.76114800811762,0.0864392531354972,-21.265779884488
0.771457822285941,0.0839643997848531,-21.5180962440465
0.781907283759454,0.0815648878981936,-21.7699351273221
0.792498284072721,0.0792381600401922,-22.021312352137
0.803232740381304,0.0769817602976946,-22.2722432473085
0.814112595808795,0.0747933294408753,-22.5227426727111
0.825139819798562,0.0726706003591072,-22.7728250384438
0.836316408470251,0.0706113937534614,-23.0225043231525
0.847644384981113,0.0686136140691079,-23.2717940915557
0.85912579989224,0.0666752456521177,-23.5207075112131
0.870762731539745,0.0647943491162962,-23.7692573685831
0.88255728641098,0.0629690579067244,-24.0174560844023
0.894511599525846,0.0611975750476293,-24.2653157284282
0.906627834823271,0.0594781700631045,-24.5128480335738
0.918908185552916,0.0578091760599877,-24.7600644094708
0.931354874672197,0.0561889869629747,-25.006975955488
0.943970155248675,0.054616054892716,-25.2535934732346
0.9567563108679,0.0530888876782975,-25.4999274785746
0.969715656046784,0.0516060464960784,-25.7459882131773
0.982850536652566,0.0501661436274111,-25.9917856556286
0.996163330327456,0.0487678403282705,-26.237329532123
1.00965644691903,0.0474098448042765,-26.4826293267602
1.02333232891644,0.0460909102850339,-26.7276942914635
1.03719345189258,0.0448098331921042,-26.9725334555412
1.05124232495218,0.0435654513953004,-27.2171556349062
1.065481491186,0.0423566425523252,-27.4615694409732
1.0799135281312,0.0411823225271162,-27.7057832892467
1.09454104823786,0.0400414438825242,-27.9498054076173
1.10936669934196,0.0389329944432569,-28.193643844378
1.12439316514462,0.0378559959252511,-28.4373064759762
1.13962316569791,0.0368095026278912,-28.6808010145123
1.15505945789727,0.0357926001856994,-28.9241350149981
1.17070483598048,0.0348044043763412,-29.1673158823861
1.18656213203353,0.0338440599819708,-29.4103508783798
1.20263421650326,0.0329107397011294,-29.6532471280362
1.21892399871694,0.0320036431085642,-29.8960116261708
1.23543442740894,0.0311219956605109,-30.1386512435706
1.25216849125446,0.0302650477431013,-30.3811727330302
1.26912921941059,0.0294320737617216,-30.6235827352126
1.28631968206458,0.0286223712692516,-30.8658877843474
1.30374299098966,0.0278352601312463,-31.1080943137714
1.32140230010826,0.0270700817262301,-31.350208661319
1.33930080606297,0.0263261981793723,-31.59223707457
1.35744174879517,0.0256029916279181,-31.8341857159604
1.37582841213153,0.0248998635168357,-32.0760606677621
1.39446412437842,0.0242162339232257,-32.317867936937
1.4133522589244,0.0235515409081202,-32.5596134598727
1.43249623485087,0.0229052398943768,-32.8013031070018
1.45189951755098,0.0222768030694347,-33.0429426873124
1.47156561935692,0.0216657188117798,-33.2845379527529
1.49149810017571,0.0210714911400136,-33.5260946025363
1.5117005681336,0.0204936391834938,-33.7676182873455
1.53217668022926,0.0199316966735508,-34.0091146134487
1.55293014299568,0.0193852114543616,-34.2505891467217
1.57396471317115,0.0188537450125806,-34.4920474165866
1.59528419837931,0.0183368720249055,-34.7334949198656
1.6168924578184,0.0178341799227687,-34.9749371245555
1.6387934029598,0.0173452684734093,-35.2163794735237
1.66099099825611,0.016869749376603,-35.4578273881308
1.68348926185877,0.0164072458763765,-35.6992862717784
1.70629226634545,0.0159573923870502,-35.9407615133889
1.72940413945718,0.0155198341330085,-36.1822584908144
1.75282906484564,0.0150942268016028,-36.4237825741793
1.7765712828304,0.0146802362086369,-36.6653391291588
1.80063509116651,0.0142775379759067,-36.9069335201928
1.8250248458225,0.0138858172202942,-37.1485711136361
1.84974496176885,0.0135047682539289,-37.39025728085
1.87479991377718,0.0131340942949753,-37.6319974012297
1.90019423723029,0.0127735071885988,-37.8737968651745
1.9259325289431,0.0124227271377056,-38.1156610769972
1.95201944799481,0.0120814824430591,-38.3575954577757
1.9784597165722,0.0117495092523994,-38.5996054481442
2.0052581208245,0.0114265513182037,-38.8416965110278
2.03241951172972,0.0111123597637514,-39.0838741343167
2.0599488059728,0.010806692857162,-39.3261438334823
2.08785098683557,0.0105093157930995,-39.5685111541336
2.11613110509884,0.0102200004818415,-39.8109816745132
2.14479427995668,0.0099385253454318,-40.0535610079338
2.17384569994308,0.00966467512064499,-40.2962548051505
2.20329062387114,0.00939824066849927,-40.5390687566744
2.23313438178505,0.00913901879007635,-40.7820085950182
2.26338237592489,0.0088868120484057,-41.0250800968787
2.29404008170454,0.00864142859618729,-41.268289085252
2.32511304870283,0.00840268200913708,-41.5116414314802
2.3566069016681,0.00817039112474565,-41.755143057227
2.38852734153638,0.00794437988625028,-41.9987999363824
2.42088014646337,0.00772447719163276,-42.2426180968911
2.45367117287037,0.00751051674745632,-42.4866036225046
2.48690635650439,0.00730233692736804,-42.7307626544555
2.52059171351266,0.00709978063510171,-42.9751013930456
2.55473334153162,0.00690269517181243,-43.2196260991551
2.58933742079072,0.00671093210759787,-43.4643430956597
2.62441021523112,0.00652434715705262,-43.709258768757
2.65995807363962,0.00634280005871186,-43.9543795692027
2.69598743079786,0.00616615445825301,-44.1997120134461
2.73250480864714,0.00599427779532137,-44.4452626846658
2.769516817469,0.00582704119385228,-44.6910382337024
2.80703015708184,0.00566431935577289,-44.9370453798825
2.84505161805361,0.00550599045796527,-45.1832909117293
2.88358808293112,0.00535193605237707,-45.4297816875613
2.92264652748585,0.00520204096917654,-45.67652463597
2.96223402197669,0.00505619322284755,-45.9235267561708
3.00235773242978,0.00491428392112177,-46.1707951182321
3.0430249219357,0.00477620717665842,-46.4183368631681
3.0842429519642,0.0046418600213748,-46.6661592028976
3.12601928369677,0.00451114232334289,-46.9142694200612
3.16836147937723,0.00438395670616469,-47.1626748676937
3.21127720368061,0.00426020847074427,-47.4113829687502
3.25477422510065,0.00413980551938011,-47.6604012154755
3.29886041735597,0.00402265828209989,-47.9097371686177
3.34354376081539,0.00390867964516464,-48.1593984564795
3.38883234394248,0.00379778488167284,-48.4093927738038
3.43473436475976,0.00368989158419585,-48.6597278804892
3.48125813233263,0.00358491959937985,-48.9104116001313
3.52841206827351,0.00348279096445083,-49.1614518183854
3.57620470826626,0.00338342984556232,-49.4128564811485
3.62464470361129,0.00328676247792718,-49.6646335925553
3.67374082279164,0.00319271710767705,-49.9167912127854
3.72350195306014,0.00310122393539513,-50.1693374556789
3.77393710204828,0.00301221506126983,-50.4222804861567
3.82505539939661,0.00292562443181883,-50.6756285174432
3.87686609840749,0.00284138778813456,-50.9293898080896
3.92937857772002,0.00275944261560445,-51.1835726587942
3.98260234300775,0.0026797280950602,-51.4381854090192
4.0365470286994,0.00260218505531274,-51.6932364334027
4.09122239972283,0.00252675592703031,-51.9487341379633
4.1466383532727,0.00245338469791927,-52.2046869560994
4.20280492060196,0.00238201686916828,-52.46110334438
4.25973226883778,0.00231259941311789,-52.7179917781308
4.3174307028219,0.00224508073211925,-52.9753607468123
4.37591066697602,0.00217941061854643,-53.2332187491962
4.43518274719241,0.00211554021592868,-53.4915742883375
4.49525767275017,0.00205342198116948,-53.7504358663479
4.55614631825735,0.00199300964782111,-54.0098119789724
4.61785970561953,0.00193425819038395,-54.2697111099731
4.68040900603491,0.00187712378960122,-54.5301417253247
4.74380554201652,0.00182156379872077,-54.7911122672262
4.80806078944178,0.00176753671069634,-55.0526311479363
4.87318637962985,0.00171500212630213,-55.3147067434363
4.9391941014471,0.00166392072313491,-55.5773473869303
5.00609590344106,0.0016142542254792,-55.8405613621885
5.0739038960034,0.00156596537501174,-56.1043568967439
5.142630353562,0.00151901790232225,-56.3687421549503
5.21228771680298,0.00147337649922842,-56.6337252309124
5.28288859492254,0.00142900679186368,-56.8993141412987
5.35444576790956,0.00138587531451721,-57.1655168180483
5.42697218885892,0.00134394948420606,-57.4323411009841
5.50048098631626,0.00130319757596035,-57.6997947303449
5.57498546665452,0.00126358869880268,-57.9678853392501
5.65049911648255,0.00122509277240392,-58.2366204461111
5.72703560508649,0.00118768050439781,-58.5060074470036
5.80460878690407,0.00115132336833761,-58.7760536080166
5.8832327040326,0.00111599358227837,-59.0467660575943
5.96292158877076,0.00108166408796909,-59.3181517788852
6.04368986619493,0.00104830853063923,-59.5902176021178
6.12555215677036,0.00101590123936498,-59.862970197018
6.20852327899775,0.000984417208000434,-60.1364160652865
6.29261825209564,0.000953832076659987,-60.4105615331534
6.37785229871915,0.00092412211373799,-60.6854127440286
6.46424084771557,0.000895264198452491,-60.9609756512657
6.55179953691721,0.000867235803900079,-61.2372560110573
6.64054421597216,0.000840014980609102,-61.5142593754801
6.73049094921331,0.000813580340578969,-61.7919910857089
6.82165601856634,0.000787911041793416,-62.0704562654151
6.91405592649694,0.000762986773195915,-62.3496598143707
7.00770739899813,0.000738787740115685,-62.6296064022722
7.10262738861791,0.000715294650132861,-62.910300462804
7.19883307752797,0.000692488699371818,-63.1917461879564
7.29634188063399,0.000670351559211547,-63.4739475226156
7.39517144872799,0.000648865363402441,-63.7569081594407
7.49533967168349,0.000628012695578833,-64.0406315340427
7.59686468169384,0.000607776577156882,-64.3251208204795
7.69976485655451,0.000588140455607489,-64.6103789270822
7.80405882298972,0.000569088193094142,-64.8964084926219
7.90976546002428,0.000550604055465641,-65.1832118828326
8.016903902401,0.00053267270159383,-65.4707911872974
8.12549354404434,0.000515279173046585,-65.7591482167104
8.23555404157119,0.000498408884086381,-66.0482845005209
8.34710531784891,0.00048204761198494,-66.3382012849686
8.46016756560182,0.000466181487644489,-66.6288995315159
8.57476125106638,0.000450796986516374,-66.9203799156812
8.69090711769599,0.000435880919807762,-67.2126428262792
8.80862618991583,0.00042142042596741,-67.5056883650687
8.92793977692873,0.000407402962441453,-67.7995163468104
9.04886947657248,0.000393816297690402,-68.0941262997351
9.17143717922938,0.00038064850345859,-68.3895174664192
9.29566507178885,0.000367887947287427,-68.6856888050685
9.42157564166356,0.000355523285264018,-68.982638991202
9.54919168086014,0.000343543454996729,-69.2803664197359
9.67853629010482,0.00033193766880953,-69.5788692074567
9.80963288302518,0.000320695407147007,-69.8781451958805
9.94250519038831,0.00030980641218213,-70.1781919544867
10.0771772643966,0.000299260681619008,-70.479006784319
10.2136734830415,0.000289048462683027,-70.7805867219409
10.3520185545165,0.000279160246290933,-71.0829285437368
10.4922375216895,0.000269586761393599,-71.3860287705441
10.6343557666364,0.000260318969484409,-71.6898836726035
10.7783990152353,0.000251348059266362,-71.9944892748143
10.9243933418235,0.000242665441471201,-72.2998413622787
11.0723651739175,0.000234262743824077,-72.60593548612
11.2223412969966,0.000226131806147455,-72.9127669695592
11.3743488593519,0.000218264675598171,-73.2203309142321
11.5284153770001,0.000210653602031774,-73.5286222067314
11.684568738665,0.000203291033488494,-73.8376355253549
11.8428372108253,0.000196169611795391,-74.1473653470435
12.0032494428316,0.000189282168279471,-74.4578059544903
12.1658344720924,0.000182621719586757,-74.7689514434024
12.3306217293303,0.000176181463602544,-75.080795729899
12.4976410439097,0.000169954775468267,-75.3933325580257
12.666922649236,0.000163935203690652,-75.7065555073687
12.8384971882289,0.000158116466339016,-76.0204580007497
13.0123957188688,0.000152492447326815,-76.3350333119852
13.1886497198193,0.000147057192773745,-76.6502745736922
13.3672910961249,0.000141804907444907,-76.9661747851233
13.5483521849869,0.000136729951263759,-77.2827268200143
13.7318657616165,0.000131826835895775,-77.5999234344299
13.9178650451681,0.00012709022139993,-77.9177572745887
14.1063837047522,0.00012251491294531,-78.2362208846562
14.2974558655304,0.000118095857590352,-78.5553067144873
14.4911161148923,0.000113828141122357,-78.875007127308
14.6873995087168,0.000109706984955149,-79.19531440732
14.8863415777176,0.000105727743082849,-79.5162207672173
15.0879783338749,0.000101885899087945,-79.8377183556026
15.2923462769542,9.81770632019587e-05,-80.1597992642911
15.4994824011135,9.45969694171546e-05,-80.4824555354925
15.7094242015996,9.1141472647884e-05,-80.8056791688606
15.9222096815358,8.78065459402617e-05,-81.1294621284008
16.1378773588009,8.45882777290123e-05,-81.4537963492289
16.3564662730016,8.14828691404134e-05,-81.7786737441711
16.5780159925391,7.84866313403855e-05,-82.1040862101998
